V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29,Class
-2.3122265423263,1.95199201064158,-1.6098507322976898,3.9979055875468,-0.5221878646677639,-1.4265453192059496,-2.5373873062457903,1.39165724829804,-2.77008927719433,-2.772272144659149,3.2020332070963495,-2.8999073884947295,-0.5952218813246049,-4.289253782442169,0.3897241202744871,-1.14074717980657,-2.8300556745043695,-0.0168224681808257,0.41695570503790713,0.12691055906147403,0.517232370861764,-0.0350493686052974,-0.4652110761823879,0.320198198514526,0.04451916747317241,0.177839798284401,0.261145002567677,-0.143275874698919,-0.35322939296682354,1
-3.0435406239975995,-3.1573071209022796,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.27095283622654803,-0.8385865645826821,-0.41457544828572496,-0.5031408595668241,0.6765015446358629,-1.6920289330590599,2.00063483909015,0.6667796959019661,0.599717413841732,1.7253210074551395,0.283344830149495,2.10233879259444,0.661695924845707,0.435477208966341,1.3759657425430603,-0.293803152734021,0.279798031841214,-0.145361714815161,-0.25277312253070494,0.0357642251788156,1.761758203626355,1
-2.303349567585529,1.7592474602669999,-0.35974474333005196,2.3302430505391696,-0.8216283283754221,-0.0757875706194599,0.5623197822669539,-0.399146578487216,-0.238253367661746,-1.52541162656194,2.03291215755072,-6.56012429505962,0.022937323489096093,-1.4701015361119698,-0.6988260685790472,-2.282193828562509,-4.78183085597533,-2.61566494476124,-1.33444106667307,-0.43002186717161117,-0.294166317554753,-0.9323910572749908,0.17272629579942203,-0.08732953797007238,-0.15611426465117198,-0.542627889040196,0.0395659889264757,-0.153028796529788,0.6060314275447101,1
-4.39797444171999,1.35836702839758,-2.5928442182573,2.6797869669483205,-1.1281309420895602,-1.70653638774951,-3.4961972930246694,-0.24877774302567296,-0.24776789948007996,-4.80163740602813,4.895844223475232,-10.912819319401901,0.18437168583438696,-6.771096724680831,-0.00732618257771211,-7.358083221323459,-12.598418540551101,-5.13154862842983,0.30833394575869105,-0.17160787864795998,0.5735740684243519,0.176967718048195,-0.43620688359740095,-0.053501864888428494,0.252405261951833,-0.657487754764504,-0.827135714578603,0.8495733799857678,-0.11734230752448414,1
1.2342350461346798,3.0197404207034,-4.3045968847966485,4.732795130418871,3.62420083055386,-1.35774566315358,1.7134449878723501,-0.496358487073991,-1.28285782036322,-2.44746925511151,2.10134386504854,-4.6096283906446,1.4643776247618796,-6.0793371930800495,-0.3392373727325769,2.58185095378146,6.739384384783349,3.0424931783041096,-2.7218531222283495,0.009060836395345261,-0.3790683070921799,-0.704181032215427,-0.656804756348389,-1.63265295692929,1.4889014483823697,0.566797273468934,-0.010016223496562499,0.14679273491698802,-0.34923130677288566,1
0.008430364895582541,4.13783683497998,-6.24069657194744,6.675732163134402,0.7683070245714491,-3.35305954788994,-1.63173467271809,0.15461244822474,-2.79589246446281,-6.1878906297064695,5.664394708571161,-9.854484822870369,-0.30616665825008393,-10.6911962118171,-0.6384981926733221,-2.04197379107768,-1.12905587703585,0.116452521226364,-1.9346657388972697,0.488378221134715,0.36451420978479,-0.6080571338387031,-0.5395279418200928,0.128939982991813,1.48848121006868,0.50796267782385,0.735821636119662,0.513573740679437,-0.34923130677288566,1
0.0267792264491516,4.1324638971300285,-6.560599968096581,6.3485566731398295,1.32966566904142,-2.51347884762413,-1.6891022003132798,0.303252800547589,-3.13940905736457,-6.0454677977880085,6.7546254480969505,-8.94817857893317,0.7027249980998729,-10.733854103230598,-1.37951985681718,-1.6389601148558697,-1.7463501362810303,0.7767440979267539,-1.3273566354901498,0.5877432190064069,0.370508651493253,-0.5767524731743299,-0.669605371766238,-0.7599075295386177,1.6050555501746202,0.5406753964288991,0.7370403816839771,0.496699108168337,-0.34923130677288566,1
0.329594333318222,3.7128892952410295,-5.775935108316661,6.07826550560828,1.66735901311948,-2.42016841351562,-0.812891249491333,0.133080117970748,-2.2143113120496096,-5.13445447110633,4.560720105502231,-8.87374836164535,-0.7974835996284741,-9.17716637009146,-0.25702477514424005,-0.871688490451564,1.31301362907797,0.7739138725529229,-2.3705994505981094,0.269772775978284,0.156617169389793,-0.652450440932299,-0.551572219392364,-0.7165216353571969,1.41571661508922,0.5552647397875821,0.5305073888909119,0.404474054528712,-0.34923130677288566,1
0.316459000444982,3.8090759466782895,-5.61515901119457,6.0474451021647795,1.55402595692572,-2.651353112013701,-0.7465792731002222,0.055586311252925194,-2.6786785422399,-4.95949291161496,6.43905335158373,-7.52011739288703,0.38635166741077,-9.25230724747513,-1.3651884150205102,-0.502362190618164,0.7844265981542738,1.49430460743838,-1.8080121586735705,0.388307428238927,0.20882836900167398,-0.511746619200722,-0.5838132208137231,-0.219845029091423,1.4747525844068798,0.491191925656006,0.518868284577287,0.40252806767232,-0.34923130677288566,1
0.7256457398198569,2.300894437766029,-5.32997618300917,4.007682804682,-1.73041059025206,-1.73219256822244,-3.9685926181370705,1.06372815344105,-0.4860965523448329,-4.62498495406596,5.5887239146761996,-7.148242636378449,1.68045074096412,-6.210257746610281,0.495282117814298,-3.5995402092184006,-4.83032424210571,-0.649090120211694,2.2501232487881,0.504646226103286,0.589669127323198,0.10954131922991299,0.6010452765210789,-0.36470027822003903,-1.84307769215194,0.35190929843489205,0.5945499780864639,0.0993722360416487,-0.34923130677288566,1
